index,reactant,reagent,product,catalyst,methanol_sty,time_h,temperature_c,pressure_bar,h2_co2_ratio,ghsv_h-1,catalyst_components_count,catalyst_primary_loading_wt,source_dataset
suvarna-982,O=C=O,[H][H],CO,[In],1.4774455192868499,1.0,339.85,20.0,4.0,16000.0,1.0,100.0,suvarna
suvarna-983,O=C=O,[H][H],CO,[In].[Pt],1.4430411915010999,1.0,219.85,20.0,3.0,24000.0,2.0,99.97,suvarna
suvarna-984,O=C=O,[H][H],CO,[In].[Ce],1.41313447138182,1.0,289.85,1.0,3.0,6000.0,2.0,9.0,suvarna
suvarna-985,O=C=O,[H][H],CO,[In].[Ga],1.40713655276762,1.0,359.85,30.0,3.0,4500.0,2.0,39.0,suvarna
suvarna-986,O=C=O,[H][H],CO,[Pd].[Zn].[Al],1.3978091383559699,1.0,179.85000000000002,30.0,3.0,3600.0,3.0,2.0,suvarna
suvarna-987,O=C=O,[H][H],CO,[In].[Ga],1.38444080191652,1.0,339.85,30.0,3.0,4500.0,2.0,45.0,suvarna
suvarna-988,O=C=O,[H][H],CO,[Cu].[Al].[Ba],1.36999999999999,1.0,169.85000000000002,100.0,3.8,10588.235294117649,3.0,17.099999999999998,suvarna
suvarna-989,O=C=O,[H][H],CO,[Pd].[Si].[Cu],1.3683257918552,1.0,249.85,41.0,1.0,3600.0,3.0,12.0,suvarna
suvarna-990,O=C=O,[H][H],CO,[Pd].[Zn],1.3504,1.0,199.85,20.0,3.0,3600.0,2.0,5.0,suvarna
suvarna-991,O=C=O,[H][H],CO,[Cu].[Ce].[Pd],1.3408,1.0,209.85,30.0,3.0,3000.0,3.0,20.0,suvarna
suvarna-992,O=C=O,[H][H],CO,[Pd].[Zn],1.32324324324324,1.0,199.85,1.0,9.0,7500.0,2.0,10.9,suvarna
suvarna-993,O=C=O,[H][H],CO,[Cu].[Al],1.32,1.0,169.85000000000002,30.0,3.8,10588.235294117649,2.0,18.0,suvarna
suvarna-994,O=C=O,[H][H],CO,[Cu].[Si],1.30999999999999,1.0,269.85,50.0,3.0,6000.0,2.0,12.06,suvarna
suvarna-995,O=C=O,[H][H],CO,[Cu].[Si],1.3,1.0,259.85,50.0,3.0,6000.0,2.0,12.06,suvarna
suvarna-996,O=C=O,[H][H],CO,[Pd].[Zn],1.28432432432432,1.0,199.85,1.0,9.0,7500.0,2.0,10.9,suvarna
suvarna-997,O=C=O,[H][H],CO,[Cu].[Zn].[Pd].[Na],1.28,1.0,219.85,60.0,3.0,14800.0,4.0,17.0,suvarna
suvarna-998,O=C=O,[H][H],CO,[Pd].[Ti].[Zn],1.28,1.0,199.85,20.0,3.0,3600.0,3.0,5.0,suvarna
suvarna-999,O=C=O,[H][H],CO,[Pd].[Si],1.2670000000000001,1.0,249.85,41.0,3.0,3600.0,2.0,2.0,suvarna
suvarna-1000,O=C=O,[H][H],CO,[Cu].[Al].[Ba],1.26,1.0,259.85,4.0,3.8,10588.235294117649,3.0,17.099999999999998,suvarna
suvarna-1001,O=C=O,[H][H],CO,[In].[Zr].[Ni].[Sn],1.22300958832245,1.0,249.85,25.0,3.0,6000.0,4.0,8.5,suvarna
suvarna-1002,O=C=O,[H][H],CO,[Cu].[Ce],1.2096,1.0,209.85,30.0,3.0,3000.0,2.0,10.0,suvarna
suvarna-1003,O=C=O,[H][H],CO,[In].[Zr].[Ni].[Sn],1.20728056059035,1.0,249.85,25.0,3.0,6000.0,4.0,8.5,suvarna
suvarna-1004,O=C=O,[H][H],CO,[Pd].[Ce],1.2,1.0,239.85,30.0,3.0,2000.0,2.0,1.96,suvarna
suvarna-1005,O=C=O,[H][H],CO,[Cu].[Al].[Ba],1.18,1.0,199.85,4.0,3.8,10588.235294117649,3.0,17.099999999999998,suvarna
suvarna-1006,O=C=O,[H][H],CO,[In].[Ir],1.13874831352479,1.0,199.85,50.0,4.0,21000.0,2.0,98.9,suvarna
suvarna-1007,O=C=O,[H][H],CO,[Pd].[Si].[Cu],1.12333314308544,1.0,249.85,41.0,3.0,3600.0,3.0,2.0,suvarna
suvarna-1008,O=C=O,[H][H],CO,[Pd].[Zn],1.1130810810810698,1.0,274.85,1.0,9.0,7500.0,2.0,10.9,suvarna
suvarna-1009,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],1.11261467889908,1.0,199.85,30.0,3.0,1800.0,3.0,37.0,suvarna
suvarna-1010,O=C=O,[H][H],CO,[In].[Ga],1.11209179170344,1.0,359.85,30.0,3.0,4500.0,2.0,45.0,suvarna
suvarna-1011,O=C=O,[H][H],CO,[Cu].[Al].[Zn],1.102,1.0,249.85,20.0,3.0,2016.0,3.0,10.0,suvarna
suvarna-1012,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[Zr],1.0999999999999999,1.0,199.85,360.0,3.8,10588.235294117649,4.0,49.7,suvarna
suvarna-1013,O=C=O,[H][H],CO,[Cu].[Al].[K],1.0999999999999999,1.0,199.85,360.0,3.8,10588.235294117649,3.0,17.099999999999998,suvarna
suvarna-1014,O=C=O,[H][H],CO,[Pd].[Zn],1.0976,1.0,199.85,20.0,3.0,3600.0,2.0,5.0,suvarna
suvarna-1015,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Si],1.09243678109781,1.0,259.85,20.0,3.0,15600.0,4.0,30.0,suvarna
suvarna-1016,O=C=O,[H][H],CO,[Pd].[Ce],1.08739632088827,1.0,219.85,30.0,3.0,2400.0,2.0,5.0,suvarna
suvarna-1017,O=C=O,[H][H],CO,[Pd].[Ce],1.08733339687781,1.0,239.85,30.0,3.0,18000.0,2.0,1.96,suvarna
suvarna-1018,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[N],1.0856,1.0,199.85,30.0,3.0,2240.0,4.0,34.0,suvarna
suvarna-1019,O=C=O,[H][H],CO,[In].[Zr].[Ni],1.07148627649489,1.0,249.85,25.0,3.0,6000.0,3.0,7.98,suvarna
suvarna-1020,O=C=O,[H][H],CO,[Cu].[Al].[K],1.06,1.0,259.85,360.0,3.8,10588.235294117649,3.0,17.099999999999998,suvarna
suvarna-1021,O=C=O,[H][H],CO,[Pd].[Zn],1.0592000000000001,1.0,199.85,20.0,3.0,3600.0,2.0,5.0,suvarna
suvarna-1022,O=C=O,[H][H],CO,[In].[Ga],1.05535241457571,1.0,359.85,30.0,3.0,4500.0,2.0,12.0,suvarna
suvarna-1023,O=C=O,[H][H],CO,[Pd].[Si],1.0368,1.0,249.85,41.0,3.0,3600.0,2.0,5.0,suvarna
suvarna-1024,O=C=O,[H][H],CO,[In].[Ce],0.99484966972309,1.0,269.85,1.0,3.0,6000.0,2.0,9.0,suvarna
suvarna-1025,O=C=O,[H][H],CO,[Cu].[Al].[Ba],0.98,1.0,169.85000000000002,30.0,3.8,10588.235294117649,3.0,17.099999999999998,suvarna
suvarna-1026,O=C=O,[H][H],CO,[Cu].[Si],0.98,1.0,169.85000000000002,30.0,3.8,10588.235294117649,2.0,12.06,suvarna
suvarna-1027,O=C=O,[H][H],CO,[Cu].[Zn].[Pd].[Na],0.96,1.0,199.85,60.0,3.0,14800.0,4.0,17.0,suvarna
suvarna-1028,O=C=O,[H][H],CO,[Pd].[Ce],0.95,1.0,239.85,30.0,3.0,2000.0,2.0,1.92,suvarna
suvarna-1029,O=C=O,[H][H],CO,[Cu].[Al].[Ba],0.9400000000000001,1.0,229.85,4.0,3.8,10588.235294117649,3.0,17.099999999999998,suvarna
suvarna-1030,O=C=O,[H][H],CO,[Pd].[Ti].[Si],0.93549798591536,1.0,279.85,1.0,3.0,5400.0,3.0,4.0,suvarna
suvarna-1031,O=C=O,[H][H],CO,[Cu].[Al].[Ba],0.9299999999999999,1.0,279.85,4.0,3.8,10588.235294117649,3.0,17.099999999999998,suvarna
suvarna-1032,O=C=O,[H][H],CO,[Pd].[Si].[Cu].[Zn],0.9190587884794901,1.0,249.85,1.0,9.0,7500.0,4.0,7.0,suvarna
suvarna-1033,O=C=O,[H][H],CO,[Pd].[Si].[Cu].[Zn],0.9165701583009099,1.0,274.85,1.0,9.0,7500.0,4.0,7.0,suvarna
suvarna-1034,O=C=O,[H][H],CO,[In].[Ga],0.91350397175639,1.0,359.85,30.0,3.0,4500.0,2.0,55.0,suvarna
suvarna-1035,O=C=O,[H][H],CO,[In].[Zr],0.91129746009309,1.0,199.85,50.0,4.0,26000.0,2.0,9.0,suvarna
suvarna-1036,O=C=O,[H][H],CO,[In],0.9048214285714199,1.0,399.85,40.0,3.0,9000.0,1.0,100.0,suvarna
suvarna-1037,O=C=O,[H][H],CO,[Cu].[Al],0.8999999999999999,1.0,279.85,4.0,3.8,10588.235294117649,2.0,18.0,suvarna
suvarna-1038,O=C=O,[H][H],CO,[Cu].[Al].[Zr],0.8750000000000001,1.0,249.85,20.0,3.0,2016.0,3.0,10.0,suvarna
suvarna-1039,O=C=O,[H][H],CO,[Cu].[Zn],0.86587229850561,1.0,199.85,70.0,9.0,2000.0,2.0,13.79,suvarna
suvarna-1040,O=C=O,[H][H],CO,[In].[Zr].[Ni].[Sn],0.8413289203554201,1.0,249.85,15.0,3.0,6000.0,4.0,8.5,suvarna
suvarna-1041,O=C=O,[H][H],CO,[Cu].[Al],0.8,1.0,249.85,20.0,3.0,2016.0,2.0,10.0,suvarna
suvarna-1042,O=C=O,[H][H],CO,[Pd].[Ti].[Si],0.7943775436440801,1.0,279.85,1.0,3.0,5400.0,3.0,4.0,suvarna
suvarna-1043,O=C=O,[H][H],CO,[Cu].[Zn],0.77171061786454,1.0,199.85,70.0,9.0,2000.0,2.0,7.54,suvarna
suvarna-1044,O=C=O,[H][H],CO,[Pd].[Ce],0.74610449129239,1.0,219.85,30.0,3.0,2000.0,2.0,1.96,suvarna
suvarna-1045,O=C=O,[H][H],CO,[Cu].[Al],0.74,1.0,259.85,4.0,3.8,10588.235294117649,2.0,18.0,suvarna
suvarna-1046,O=C=O,[H][H],CO,[Cu].[Al].[K],0.73,1.0,199.85,30.0,3.8,10588.235294117649,3.0,17.099999999999998,suvarna
suvarna-1047,O=C=O,[H][H],CO,[Pd].[Si].[Zn],0.72946106645429,1.0,224.85,1.0,9.0,7500.0,3.0,10.0,suvarna
suvarna-1048,O=C=O,[H][H],CO,[Pd].[Si].[Zn],0.72161603290917,1.0,249.85,1.0,9.0,7500.0,3.0,10.0,suvarna
suvarna-1049,O=C=O,[H][H],CO,[Cu].[Al],0.7000000000000001,1.0,229.85,4.0,3.8,10588.235294117649,2.0,18.0,suvarna
suvarna-1050,O=C=O,[H][H],CO,[Cu].[Al].[Mg],0.7000000000000001,1.0,229.85,4.0,3.8,10588.235294117649,3.0,57.0,suvarna
suvarna-1051,O=C=O,[H][H],CO,[In],0.69015043919672,1.0,199.85,50.0,4.0,21000.0,1.0,100.0,suvarna
suvarna-1052,O=C=O,[H][H],CO,[Cu].[Al].[K],0.69,1.0,229.85,360.0,3.8,10588.235294117649,3.0,17.099999999999998,suvarna
suvarna-1053,O=C=O,[H][H],CO,[Cu].[Al].[Mg],0.69,1.0,229.85,360.0,3.8,10588.235294117649,3.0,57.0,suvarna
suvarna-1054,O=C=O,[H][H],CO,[Cu].[Zr],0.6719999999999899,1.0,249.85,20.0,3.0,10800.0,2.0,28.0,suvarna
suvarna-1055,O=C=O,[H][H],CO,[Cu].[Al].[K],0.66,1.0,199.85,4.0,3.8,10588.235294117649,3.0,17.099999999999998,suvarna
suvarna-1056,O=C=O,[H][H],CO,[Cu].[Al].[K],0.66,1.0,199.85,4.0,3.8,10588.235294117649,3.0,17.099999999999998,suvarna
suvarna-1057,O=C=O,[H][H],CO,[In],0.6357518297817699,1.0,219.85,20.0,3.0,24000.0,1.0,100.0,suvarna
suvarna-1058,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[N],0.6344,1.0,199.85,30.0,3.0,2240.0,4.0,33.0,suvarna
suvarna-1059,O=C=O,[H][H],CO,[Pd].[Zn],0.6335999999999999,1.0,174.85000000000002,20.0,3.0,3600.0,2.0,5.0,suvarna
suvarna-1060,O=C=O,[H][H],CO,[Cu].[Al].[K],0.63,1.0,229.85,100.0,3.8,10588.235294117649,3.0,17.099999999999998,suvarna
suvarna-1061,O=C=O,[H][H],CO,[Pd].[Si].[Cu].[Zn],0.6070583759689601,1.0,224.85,1.0,9.0,7500.0,4.0,7.0,suvarna
suvarna-1062,O=C=O,[H][H],CO,[Cu].[Al].[K],0.58,1.0,259.85,30.0,3.8,10588.235294117649,3.0,17.099999999999998,suvarna
suvarna-1063,O=C=O,[H][H],CO,[Pd].[S],0.57983771179113,1.0,399.85,1.0,3.0,5400.0,2.0,4.0,suvarna
suvarna-1064,O=C=O,[H][H],CO,[In].[Ce],0.5674543531406,1.0,249.85,1.0,3.0,6000.0,2.0,9.0,suvarna
suvarna-1065,O=C=O,[H][H],CO,[Cu].[Zn],0.55952011385786,1.0,199.85,70.0,9.0,2000.0,2.0,4.74,suvarna
suvarna-1066,O=C=O,[H][H],CO,[Cu].[Al].[K],0.5499999999999999,1.0,279.85,100.0,3.8,10588.235294117649,3.0,17.099999999999998,suvarna
suvarna-1067,O=C=O,[H][H],CO,[Cu].[Al].[K],0.54,1.0,169.85000000000002,360.0,3.8,10588.235294117649,3.0,17.099999999999998,suvarna
suvarna-1068,O=C=O,[H][H],CO,[Cu].[Zn],0.5282982679991299,1.0,179.85000000000002,70.0,9.0,2000.0,2.0,13.79,suvarna
suvarna-1069,O=C=O,[H][H],CO,[Pd].[Si].[Cu].[Zn],0.50650480975816,1.0,274.85,1.0,9.0,7500.0,4.0,6.0,suvarna
suvarna-1070,O=C=O,[H][H],CO,[Pd].[Ce],0.5,1.0,239.85,30.0,3.0,2000.0,2.0,1.91,suvarna
suvarna-1071,O=C=O,[H][H],CO,[In],0.49723756906076,1.0,199.85,50.0,4.0,21000.0,1.0,100.0,suvarna
suvarna-1072,O=C=O,[H][H],CO,[Pd].[Zn],0.496,1.0,174.85000000000002,20.0,3.0,3600.0,2.0,5.0,suvarna
suvarna-1073,O=C=O,[H][H],CO,[Cu].[Zn],0.48921987314748006,1.0,199.85,70.0,9.0,2000.0,2.0,2.76,suvarna
suvarna-1074,O=C=O,[H][H],CO,[Pd].[Ti].[Zn],0.48319999999998997,1.0,174.85000000000002,20.0,3.0,3600.0,3.0,5.0,suvarna
suvarna-1075,O=C=O,[H][H],CO,[In],0.48214285714285,1.0,199.85,40.0,3.0,9000.0,1.0,100.0,suvarna
suvarna-1076,O=C=O,[H][H],CO,[Pd].[Ti].[Si],0.46862039164321,1.0,279.85,1.0,3.0,5400.0,3.0,4.0,suvarna
suvarna-1077,O=C=O,[H][H],CO,[Cu].[Al].[K],0.45999999999999996,1.0,199.85,100.0,3.8,10588.235294117649,3.0,17.099999999999998,suvarna
suvarna-1078,O=C=O,[H][H],CO,[Pd].[Si].[Cu],0.45610859728506,1.0,249.85,41.0,1.0,3600.0,3.0,2.0,suvarna
suvarna-1079,O=C=O,[H][H],CO,[Pd].[Si].[Cu].[Zn],0.45537697159979,1.0,249.85,1.0,9.0,7500.0,4.0,6.0,suvarna
suvarna-1080,O=C=O,[H][H],CO,[Cu].[Zn],0.45172020172643,1.0,179.85000000000002,70.0,9.0,2000.0,2.0,7.54,suvarna
suvarna-1081,O=C=O,[H][H],CO,[Cu].[Al].[K],0.44,1.0,259.85,100.0,3.8,10588.235294117649,3.0,17.099999999999998,suvarna
suvarna-1082,O=C=O,[H][H],CO,[Pd].[Ce],0.43996333638862994,1.0,199.85,30.0,3.0,2000.0,2.0,1.96,suvarna
suvarna-1083,O=C=O,[H][H],CO,[Cu].[Al].[K],0.43,1.0,279.85,30.0,3.8,10588.235294117649,3.0,17.099999999999998,suvarna
suvarna-1084,O=C=O,[H][H],CO,[Cu].[Al].[Mg],0.43,1.0,279.85,30.0,3.8,10588.235294117649,3.0,57.0,suvarna
suvarna-1085,O=C=O,[H][H],CO,[In],0.41785714285713993,1.0,199.85,40.0,3.0,9000.0,1.0,100.0,suvarna
suvarna-1086,O=C=O,[H][H],CO,[Pd].[Si].[Zn],0.40674784721068,1.0,199.85,1.0,9.0,7500.0,3.0,10.0,suvarna
suvarna-1087,O=C=O,[H][H],CO,[Cu].[Al].[K],0.38999999999999996,1.0,169.85000000000002,4.0,3.8,10588.235294117649,3.0,17.099999999999998,suvarna
suvarna-1088,O=C=O,[H][H],CO,[In],0.38571428571428,1.0,199.85,40.0,4.0,9000.0,1.0,100.0,suvarna
suvarna-1089,O=C=O,[H][H],CO,[Cu].[Al].[K],0.37,1.0,229.85,4.0,3.8,10588.235294117649,3.0,17.099999999999998,suvarna
suvarna-1090,O=C=O,[H][H],CO,[Cu].[Zn],0.35989666656353,1.0,199.85,70.0,9.0,2000.0,2.0,0.5,suvarna
suvarna-1091,O=C=O,[H][H],CO,[Pd].[Si].[Cu].[Zn],0.35314549590066996,1.0,199.85,1.0,9.0,7500.0,4.0,7.0,suvarna
suvarna-1092,O=C=O,[H][H],CO,[In],0.34285714285714003,1.0,199.85,40.0,2.0,9000.0,1.0,100.0,suvarna
suvarna-1093,O=C=O,[H][H],CO,[Cu].[Zn],0.34184257170259996,1.0,159.85000000000002,70.0,9.0,2000.0,2.0,13.79,suvarna
suvarna-1094,O=C=O,[H][H],CO,[Cu].[Zn],0.33996350112929,1.0,179.85000000000002,70.0,9.0,2000.0,2.0,4.74,suvarna
suvarna-1095,O=C=O,[H][H],CO,[Cu].[Zn],0.3392,1.0,179.85000000000002,70.0,9.0,4000.0,2.0,13.79,suvarna
suvarna-1096,O=C=O,[H][H],CO,[In].[Zr].[Ni].[Sn],0.33586517520716996,1.0,249.85,5.0,3.0,6000.0,4.0,8.5,suvarna
suvarna-1097,O=C=O,[H][H],CO,[Cu].[Al],0.33,1.0,199.85,4.0,3.8,10588.235294117649,2.0,18.0,suvarna
suvarna-1098,O=C=O,[H][H],CO,[Cu].[Al].[K],0.33,1.0,199.85,4.0,3.8,10588.235294117649,3.0,17.099999999999998,suvarna
suvarna-1099,O=C=O,[H][H],CO,[Cu].[Al].[K],0.31,1.0,279.85,4.0,3.8,10588.235294117649,3.0,17.099999999999998,suvarna
suvarna-1100,O=C=O,[H][H],CO,[Pd].[Si].[Zn],0.30995546032164,1.0,274.85,1.0,9.0,7500.0,3.0,10.0,suvarna
suvarna-1101,O=C=O,[H][H],CO,[Cu].[Si].[Pd],0.30237365762358,1.0,279.85,40.0,3.0,4000.0,3.0,16.5,suvarna
suvarna-1102,O=C=O,[H][H],CO,[Cu].[Zn],0.29099646174313,1.0,179.85000000000002,70.0,9.0,2000.0,2.0,2.76,suvarna
suvarna-1103,O=C=O,[H][H],CO,[Cu].[Zn],0.28407517094149,1.0,159.85000000000002,70.0,9.0,2000.0,2.0,7.54,suvarna
suvarna-1104,O=C=O,[H][H],CO,[Pd].[Si].[Cu].[Zn],0.28008181458797,1.0,224.85,1.0,9.0,7500.0,4.0,6.0,suvarna
suvarna-1105,O=C=O,[H][H],CO,[In].[Si].[Ni].[Al],0.2787456445993,1.0,229.85,1.0,3.0,12000.0,4.0,0.0,suvarna
suvarna-1106,O=C=O,[H][H],CO,[Cu].[Zn],0.2784,1.0,179.85000000000002,70.0,9.0,4000.0,2.0,7.54,suvarna
suvarna-1107,O=C=O,[H][H],CO,[In],0.2778519372366,1.0,199.85,50.0,4.0,21000.0,1.0,100.0,suvarna
suvarna-1108,O=C=O,[H][H],CO,[Cu].[Al].[K],0.27,1.0,169.85000000000002,100.0,3.8,10588.235294117649,3.0,17.099999999999998,suvarna
suvarna-1109,O=C=O,[H][H],CO,[Pd].[Zn],0.2592,1.0,174.85000000000002,20.0,3.0,3600.0,2.0,5.0,suvarna
suvarna-1110,O=C=O,[H][H],CO,[Pd].[Ce],0.25,1.0,239.85,30.0,3.0,2000.0,2.0,2.03,suvarna
suvarna-1111,O=C=O,[H][H],CO,[Cu].[Si].[Pd],0.24194549969894,1.0,319.85,40.0,3.0,4000.0,3.0,16.5,suvarna
suvarna-1112,O=C=O,[H][H],CO,[Pd].[Si].[Cu].[Zn],0.21952178571223,1.0,249.85,1.0,9.0,7500.0,4.0,3.0,suvarna
suvarna-1113,O=C=O,[H][H],CO,[Cu].[Zn],0.20875837257510002,1.0,159.85000000000002,70.0,9.0,2000.0,2.0,4.74,suvarna
suvarna-1114,O=C=O,[H][H],CO,[Cu].[Si].[Pd],0.20854550598612998,1.0,339.85,40.0,3.0,4000.0,3.0,16.5,suvarna
suvarna-1115,O=C=O,[H][H],CO,[Pd].[Si].[Cu].[Zn],0.20274067411095,1.0,274.85,1.0,9.0,7500.0,4.0,3.0,suvarna
suvarna-1116,O=C=O,[H][H],CO,[Cu].[Zn],0.2016,1.0,179.85000000000002,70.0,9.0,4000.0,2.0,4.74,suvarna
suvarna-1117,O=C=O,[H][H],CO,[Cu].[Si].[Pd],0.19437320301108,1.0,259.85,40.0,3.0,4000.0,3.0,16.5,suvarna
suvarna-1118,O=C=O,[H][H],CO,[Cu].[Zn],0.19306238297081998,1.0,179.85000000000002,70.0,9.0,2000.0,2.0,0.5,suvarna
suvarna-1119,O=C=O,[H][H],CO,[Cu].[Zn],0.18992489588812,1.0,159.85000000000002,70.0,9.0,2000.0,2.0,2.76,suvarna
suvarna-1120,O=C=O,[H][H],CO,[Cu].[Al],0.18,1.0,169.85000000000002,4.0,3.8,10588.235294117649,2.0,18.0,suvarna
suvarna-1121,O=C=O,[H][H],CO,[Cu].[Al].[K],0.18,1.0,169.85000000000002,4.0,3.8,10588.235294117649,3.0,17.099999999999998,suvarna
suvarna-1122,O=C=O,[H][H],CO,[Pd].[Ti].[Si],0.17341419692724,1.0,239.85,1.0,3.0,5400.0,3.0,4.0,suvarna
suvarna-1123,O=C=O,[H][H],CO,[Cu].[Zn],0.17279999999999998,1.0,179.85000000000002,70.0,9.0,4000.0,2.0,2.76,suvarna
suvarna-1124,O=C=O,[H][H],CO,[In],0.16744303336392,1.0,269.85,1.0,3.0,6000.0,1.0,100.0,suvarna
suvarna-1125,O=C=O,[H][H],CO,[Pd].[Si].[Cu].[Zn],0.1666152021588,1.0,224.85,1.0,9.0,7500.0,4.0,3.0,suvarna
suvarna-1126,O=C=O,[H][H],CO,[Pd].[Si].[Cu].[Zn],0.16463680166837,1.0,199.85,1.0,9.0,7500.0,4.0,6.0,suvarna
suvarna-1127,O=C=O,[H][H],CO,[In],0.15602462892006,1.0,289.85,1.0,3.0,6000.0,1.0,100.0,suvarna
suvarna-1128,O=C=O,[H][H],CO,[Pd].[S],0.14976947925773998,1.0,359.85,1.0,3.0,5400.0,2.0,4.0,suvarna
suvarna-1129,O=C=O,[H][H],CO,[Cu].[Si].[Pd],0.13477930739301,1.0,239.85,40.0,3.0,4000.0,3.0,16.5,suvarna
suvarna-1130,O=C=O,[H][H],CO,[Cu].[Zn],0.10560000000000001,1.0,179.85000000000002,70.0,9.0,4000.0,2.0,0.5,suvarna
suvarna-1131,O=C=O,[H][H],CO,[Cu].[Zn],0.10330801150954,1.0,159.85000000000002,70.0,9.0,2000.0,2.0,0.5,suvarna
suvarna-1132,O=C=O,[H][H],CO,[Pd].[Si].[Cu].[Zn],0.10031559347086999,1.0,199.85,1.0,9.0,7500.0,4.0,3.0,suvarna
suvarna-1133,O=C=O,[H][H],CO,[Cu].[Al].[Ba],0.1,1.0,169.85000000000002,4.0,3.8,10588.235294117649,3.0,17.099999999999998,suvarna
suvarna-1134,O=C=O,[H][H],CO,[Cu].[Si].[Zn],0.09087130244469001,1.0,249.85,1.0,9.0,7500.0,3.0,6.0,suvarna
suvarna-1135,O=C=O,[H][H],CO,[Cu].[Si].[Zn],0.08888080164545001,1.0,224.85,1.0,9.0,7500.0,3.0,6.0,suvarna
suvarna-1136,O=C=O,[H][H],CO,[In],0.08615562899148001,1.0,199.85,50.0,4.0,26000.0,1.0,100.0,suvarna
suvarna-1137,O=C=O,[H][H],CO,[Cu].[Si].[Zn],0.07676435909041,1.0,274.85,1.0,9.0,7500.0,3.0,6.0,suvarna
suvarna-1138,O=C=O,[H][H],CO,[Cu].[Si].[Zn],0.07618959442194,1.0,199.85,1.0,9.0,7500.0,3.0,6.0,suvarna
suvarna-1139,O=C=O,[H][H],CO,[Pd].[Ti].[Si],0.07474326753151,1.0,239.85,1.0,3.0,5400.0,3.0,4.0,suvarna
suvarna-1140,O=C=O,[H][H],CO,[In],0.07372738671467,1.0,249.85,1.0,3.0,6000.0,1.0,100.0,suvarna
suvarna-1141,O=C=O,[H][H],CO,[Zn].[Zr].[Ga],59.4,1.0,319.85,50.0,3.0,24000.0,3.0,97.0,suvarna
suvarna-1142,O=C=O,[H][H],CO,[Zn].[Zr].[Ga],63.0,1.0,319.85,50.0,3.0,24000.0,3.0,94.0,suvarna
suvarna-1143,O=C=O,[H][H],CO,[Zn].[Zr].[Ga],61.0,1.0,319.85,50.0,3.0,24000.0,3.0,91.0,suvarna
suvarna-1144,O=C=O,[H][H],CO,[Zn].[Zr].[Ga],57.3,1.0,319.85,50.0,3.0,24000.0,3.0,88.0,suvarna
suvarna-1145,O=C=O,[H][H],CO,[Zn].[Zr].[La],52.2,1.0,319.85,50.0,3.0,24000.0,3.0,96.0,suvarna
suvarna-1146,O=C=O,[H][H],CO,[Zn].[Zr].[Ce],50.2,1.0,319.85,50.0,3.0,24000.0,3.0,96.0,suvarna
suvarna-1147,O=C=O,[H][H],CO,[Zn].[Zr].[Mg],52.400000000000006,1.0,319.85,50.0,3.0,24000.0,3.0,98.0,suvarna
suvarna-1148,O=C=O,[H][H],CO,[Zn].[Zr].[In],49.6,1.0,319.85,50.0,3.0,24000.0,3.0,96.0,suvarna
suvarna-1149,O=C=O,[H][H],CO,[Zn].[Zr].[Mn],50.5,1.0,319.85,50.0,3.0,24000.0,3.0,98.0,suvarna
suvarna-1150,O=C=O,[H][H],CO,[Zn].[Zr],55.60000000000001,1.0,319.85,50.0,3.0,24000.0,2.0,100.0,suvarna
suvarna-1151,O=C=O,[H][H],CO,[Zn].[Zr],14.625,1.0,259.85,50.0,3.0,30000.0,2.0,100.0,suvarna
suvarna-1152,O=C=O,[H][H],CO,[Zn].[Zr],31.029,1.0,299.85,50.0,3.0,30000.0,2.0,100.0,suvarna
suvarna-1153,O=C=O,[H][H],CO,[Zn].[Zr],58.36900000000001,1.0,339.85,50.0,3.0,30000.0,2.0,100.0,suvarna
suvarna-1154,O=C=O,[H][H],CO,[Zn].[Zr].[Pd],31.479000000000003,1.0,259.85,50.0,3.0,30000.0,3.0,99.9,suvarna
suvarna-1155,O=C=O,[H][H],CO,[Zn].[Zr].[Pd],55.898,1.0,299.85,50.0,3.0,30000.0,3.0,99.9,suvarna
suvarna-1156,O=C=O,[H][H],CO,[Zn].[Zr].[Pd],85.112,1.0,339.85,50.0,3.0,30000.0,3.0,99.9,suvarna
suvarna-1157,O=C=O,[H][H],CO,[Zn].[Zr].[Pd],15.1,1.0,259.85,50.0,3.0,30000.0,3.0,99.9,suvarna
suvarna-1158,O=C=O,[H][H],CO,[Zn].[Zr].[Pd],32.753,1.0,299.85,50.0,3.0,30000.0,3.0,99.9,suvarna
suvarna-1159,O=C=O,[H][H],CO,[Zn].[Zr].[Pd],61.441,1.0,339.85,50.0,3.0,30000.0,3.0,99.9,suvarna
suvarna-1160,O=C=O,[H][H],CO,[Zn].[Zr],40.96,1.0,319.85,20.0,3.0,24000.0,2.0,100.0,suvarna
suvarna-1161,O=C=O,[H][H],CO,[Zn].[Zr],41.28,1.0,319.85,20.0,3.0,24000.0,2.0,100.0,suvarna
suvarna-1162,O=C=O,[H][H],CO,[Zn].[Zr],11.340606880687359,1.0,259.85,20.0,3.0,24000.0,2.0,100.0,suvarna
suvarna-1163,O=C=O,[H][H],CO,[Zn].[Zr],34.33670038226016,1.0,289.85,20.0,3.0,24000.0,2.0,100.0,suvarna
